user_id,items_count,money_spent,total_recommend,recommend_percent
420Blz,199,2353.49,1.0,0.5
76561198076548816,73,427.68,4.0,5.48
76561198075039895,35,509.7,0.0,0.0
chillrend,56,605.62,4.0,7.14
76561198218877443,3,14.99,0.0,0.0
76561198070149038,31,289.83,0.0,0.0
76561197994407780,21,180.88,0.0,0.0
76561198035548591,15,304.93,0.0,0.0
Gborges,122,218.82000000000002,1.0,0.82
lukeyturley,42,672.6899999999999,2.0,4.76
SergeantBash111,191,731.4499999999999,0.0,0.0
76561198071872532,26,89.94999999999999,0.0,0.0
PolygonCloud,126,1028.34,1.0,0.79
ZUERA12,197,761.25,0.0,0.0
76561198083661294,1,0.0,0.0,0.0
76561198043660058,118,1296.2,0.0,0.0
76561198095142204,71,1115.11,1.0,1.41
BOB_200,121,1285.28,2.0,1.65
76561198070735033,130,1478.92,0.0,0.0
76561198018560501,44,731.5699999999999,1.0,2.27
76561198010642927,196,1789.96,0.0,0.0
76561198051148175,55,550.65,1.0,1.82
76561198047208452,285,3204.04,3.0,1.05
generalale,59,490.69,3.0,5.08
76561198027831921,14,80.93,0.0,0.0
brendoboy,255,2797.32,5.0,1.96
76561198071234254,50,495.7,5.0,10.0
76561198165870150,38,234.81,2.0,5.26
76561198083049918,36,239.87,0.0,0.0
76561198072652548,102,1305.3,0.0,0.0
Infixation,601,6459.68,7.0,1.16
76561198071162228,40,95.92,1.0,2.5
brodo764,117,856.51,0.0,0.0
76561198047304525,177,2080.65,1.0,0.56
76561198068855162,115,1952.02,0.0,0.0
76561197994969639,69,933.39,1.0,1.45
76561198200015694,30,147.9,0.0,0.0
76561198064016444,58,514.75,0.0,0.0
minecraft123,56,814.66,0.0,0.0
76561197960694096,187,2351.5499999999997,0.0,0.0
JuanManSnipez,102,1160.1299999999999,1.0,0.98
Ben_Andy,54,563.64,1.0,1.85
Bennysaputra,87,716.52,1.0,1.15
76561198067021476,44,656.66,5.0,11.36
76561198190487725,38,354.88,2.0,5.26
76561198045071942,67,1201.42,1.0,1.49
76561198027081791,328,4264.96,0.0,0.0
Bhappiikhat,29,224.9,1.0,3.45
76561198027046431,63,575.5,0.0,0.0
76561198087471896,13,14.99,0.0,0.0
76561198082863312,8,0.0,0.0,0.0
Ahahahahahahahahahahahahahahaha,59,332.73,1.0,1.69
BITCHPLESE,139,969.36,2.0,1.44
Too_1337,264,2998.83,2.0,0.76
76561198069143001,62,1524.28,0.0,0.0
76561198074755143,229,2827.73,0.0,0.0
limabeansaregross,158,2582.72,0.0,0.0
76561198075175410,83,265.82,0.0,0.0
76561198045214274,40,541.72,0.0,0.0
kinglemon1222,128,782.42,1.0,0.78
76561198050404009,51,737.63,0.0,0.0
76561198030636321,139,1720.07,1.0,0.72
76561198007342405,214,2051.9,2.0,0.93
76561198081885254,34,150.9,1.0,2.94
LlamasInNigjamas,39,244.82999999999998,1.0,2.56
76561198048370750,58,274.78,0.0,0.0
76561198035363871,129,1567.02,0.0,0.0
Hummingsenpai,22,135.89,1.0,4.55
bioturdz,132,1408.2,0.0,0.0
76561198018845815,63,739.48,0.0,0.0
CHAAANG,78,1011.42,2.0,2.56
76561198056980314,74,497.71,2.0,2.7
76561198077586769,66,372.79,1.0,1.52
76561198043296029,49,395.71999999999997,0.0,0.0
bitmat,385,5011.49,4.0,1.04
76561198028483487,88,1266.29,1.0,1.14
Ghoster09,54,216.87,3.0,5.56
76561198081496844,80,1136.3799999999999,1.0,1.25
180577,66,583.58,1.0,1.52
BlackHeart,17,162.9,0.0,0.0
Barridos,45,435.68,1.0,2.22
76561198053775195,16,104.92999999999999,0.0,0.0
Blackhawk611,125,1604.07,1.0,0.8
MRSALM0N,269,2159.48,0.0,0.0
76561198090119638,7,39.98,0.0,0.0
76561198039778856,114,1517.19,0.0,0.0
76561198035782795,96,1126.3799999999999,0.0,0.0
76561198077278011,84,848.59,0.0,0.0
76561197988863895,97,932.26,1.0,1.03
76561198077116471,7,0.0,0.0,0.0
76561198007478325,421,6018.53,0.0,0.0
76561197988976770,46,395.78999999999996,0.0,0.0
76561198171166530,15,194.92000000000002,0.0,0.0
hbk1462,75,770.5,1.0,1.33
76561198044500343,81,1322.35,0.0,0.0
76561198057521157,88,1133.5,3.0,3.41
76561198053766465,73,1296.42,1.0,1.37
76561198083368833,82,400.7,0.0,0.0
FHK,104,1136.27,1.0,0.96
76561198082282442,22,157.9,0.0,0.0
Blue333,65,685.7,0.0,0.0
76561198030735076,46,330.76,1.0,2.17
Bluegills,1280,14140.44,8.0,0.62
76561198066253111,48,415.74,0.0,0.0
rrbr,111,1060.27,1.0,0.9
13lazer,398,5578.28,1.0,0.25
76561198070259755,11,149.91,0.0,0.0
76561198044344399,84,615.64,1.0,1.19
76561197999613236,247,3517.84,4.0,1.62
RespekPlox,39,349.84000000000003,1.0,2.56
76561198062288797,48,241.84,2.0,4.17
76561197989449545,49,900.62,0.0,0.0
bobseagull,137,1525.1,6.0,4.38
bobsterman,63,692.56,0.0,0.0
76561198068305940,39,586.6899999999999,0.0,0.0
Bonesdontrattlethem,199,1610.04,1.0,0.5
76561198062403736,118,1200.29,2.0,1.69
76561198073642113,76,1024.42,3.0,3.95
76561198055648263,81,849.49,0.0,0.0
boogs17,263,3192.64,0.0,0.0
76561198086083118,79,1114.51,0.0,0.0
76561198211433640,14,104.92999999999999,2.0,14.29
76561198047032085,2,14.99,0.0,0.0
ilyjoepoe,10,84.93,1.0,10.0
Mantrouminati,44,145.89,1.0,2.27
Gameguilder,45,362.72,0.0,0.0
76561198064747645,95,897.52,0.0,0.0
SamoanTurtle,29,126.86,0.0,0.0
Booyahoo,70,478.71,0.0,0.0
76561198049456280,191,2191.62,0.0,0.0
knuckleface,145,1964.49,0.0,0.0
76561198027225504,161,2132.86,6.0,3.73
dicksoutforboromir,156,1303.1,6.0,3.85
dropssdrop,15,261.9,0.0,0.0
76561198041245503,63,1117.4,0.0,0.0
kafugax,27,66.95,0.0,0.0
probotsteve,244,1473.45,0.0,0.0
76561198094177304,122,1413.07,0.0,0.0
76561198069093971,17,325.79999999999995,0.0,0.0
76561198060697096,111,1561.17,0.0,0.0
76561197977543317,159,2542.5699999999997,0.0,0.0
boydo,144,1621.85,0.0,0.0
BrutalLegend69,109,963.24,1.0,0.92
76561198007539695,1044,11050.34,0.0,0.0
76561198064026657,193,1691.73,2.0,1.04
76561198024450886,40,506.71999999999997,1.0,2.5
76561198057745573,11,14.99,0.0,0.0
saint556,583,6562.66,7.0,1.2
Brayneeah,158,1714.96,0.0,0.0
xythesis,264,3289.7,0.0,0.0
76561198068581244,19,39.97,0.0,0.0
BreadCommanderz,89,877.52,0.0,0.0
76561198079362142,42,382.78,0.0,0.0
brettebear,87,911.38,1.0,1.15
76561198040467357,459,4966.44,0.0,0.0
metiqu,23,264.86,1.0,4.35
restinspaghettineverforgetti,54,549.71,0.0,0.0
spike_heart,116,1217.18,1.0,0.86
brocky0405,99,705.63,7.0,7.07
76561198046094676,154,2125.77,5.0,3.25
76561198087095625,44,553.73,0.0,0.0
Vladimirputinisgreatman,237,2447.52,5.0,2.11
76561198082582573,55,424.73999999999995,0.0,0.0
76561198053917005,56,404.84000000000003,0.0,0.0
76561198067729563,21,66.94,0.0,0.0
76561198071647862,54,323.78,0.0,0.0
Br0wni3,25,299.86,1.0,4.0
76561198088957798,76,174.9,0.0,0.0
76561197988846047,204,2490.46,0.0,0.0
sdarkneeds,96,751.59,0.0,0.0
76561198079351819,35,316.83,1.0,2.86
Brutaka3,171,1690.75,0.0,0.0
76561198065166613,42,383.76,0.0,0.0
bobcookies69,5,0.0,0.0,0.0
1522188745,83,547.62,0.0,0.0
76561198110065267,101,561.54,2.0,1.98
thebtb,253,3055.6,0.0,0.0
MoniqueTron,96,731.55,0.0,0.0
76561198059167106,66,415.61,1.0,1.52
76561198105270589,55,428.66999999999996,4.0,7.27
notbudds,46,485.68,0.0,0.0
Trutle,146,951.38,3.0,2.05
BugsyBro,223,2548.89,5.0,2.24
76561198041518533,99,1465.24,0.0,0.0
76561197989359805,8,94.94,0.0,0.0
UNI-Juan,9,205.91,0.0,0.0
Jyep,70,569.71,2.0,2.86
76561198025636863,15,210.87,0.0,0.0
76561197978008006,33,263.82,0.0,0.0
76561198074561346,94,891.42,8.0,8.51
76561198094074209,157,1074.3,3.0,1.91
76561198054155652,347,4909.23,0.0,0.0
76561198036974255,91,835.4399999999999,0.0,0.0
76561198020272265,175,1973.46,0.0,0.0
743748734,19,74.98,0.0,0.0
BurningCassette,91,480.58,2.0,2.2
R62153,57,569.65,0.0,0.0
76561198087011672,57,498.63,1.0,1.75
busternut,75,1005.5,5.0,6.67
76561198075981950,77,818.59,2.0,2.6
76561198105846578,97,984.1999999999999,0.0,0.0
Butteryyy,18,166.88,1.0,5.56
76561198079326390,120,1463.18,1.0,0.83
76561198142749308,91,1708.27,2.0,2.2
897w463824638109276,55,394.81,2.0,3.64
Butterz,128,1612.08,1.0,0.78
8789568,60,726.6899999999999,1.0,1.67
76561198112547239,118,1261.24,1.0,0.85
tongtel,71,685.52,0.0,0.0
noblezinho,81,320.8,0.0,0.0
76561198097794993,23,194.9,0.0,0.0
C13GE,190,1704.71,0.0,0.0
C14M8S,95,984.24,5.0,5.26
1122305938,177,2394.74,3.0,1.69
76561198069050565,69,273.82,1.0,1.45
Cabjoy,208,2587.5,1.0,0.48
76561198082278758,38,409.83,0.0,0.0
76561198053685392,200,2556.0099999999998,0.0,0.0
Stormaggen,93,1203.32,1.0,1.08
gusvu,191,2929.2799999999997,2.0,1.05
76561198059718900,169,745.53,0.0,0.0
Punixa,112,1282.22,6.0,5.36
76561198045679186,112,1441.23,0.0,0.0
76561198051084367,92,787.43,1.0,1.09
76561198044402508,93,969.3299999999999,1.0,1.08
76561198081987102,74,985.51,3.0,4.05
calii,33,144.88,3.0,9.09
76561198084718144,38,397.71999999999997,1.0,2.63
76561198077034833,12,189.92,1.0,8.33
calypto52,377,4468.76,1.0,0.27
camduman,80,1019.37,4.0,5.0
camquarter,94,1257.03,1.0,1.06
76561198056859428,52,742.61,0.0,0.0
aquelecaraqfazaquilo,288,2558.5,7.0,2.43
Camothecomando,176,1571.04,0.0,0.0
76561198079009374,101,1526.19,1.0,0.99
76561197992910116,184,2390.58,6.0,3.26
jonjon4351,58,769.68,1.0,1.72
76561198043609375,87,935.49,0.0,0.0
76561198039236799,22,390.78,0.0,0.0
ThePyrite99,86,1237.32,1.0,1.16
76561198062276935,185,1900.46,2.0,1.08
76561198097295378,18,154.89999999999998,0.0,0.0
76561198036996272,122,547.64,0.0,0.0
8m96,6,82.96000000000001,0.0,0.0
76561198048121243,220,2463.24,3.0,1.36
CAPTAINVRITRAS,8,34.98,1.0,12.5
ConkerBirdy,384,4780.73,4.0,1.04
76561198078194423,50,795.5699999999999,1.0,2.0
76561198067657905,51,459.76,1.0,1.96
76561198070072786,86,932.4,3.0,3.49
76561197966764681,223,3446.12,1.0,0.45
76561198007988939,41,697.67,1.0,2.44
CapyOfficial,20,89.94,0.0,0.0
76561198067721589,126,1835.95,2.0,1.59
gsteambath,14,140.92,0.0,0.0
76561198049715896,56,797.37,0.0,0.0
76561197996092338,347,1779.28,1.0,0.29
carouserwhite,87,720.47,3.0,3.45
76561198077709322,131,1245.29,0.0,0.0
76561198045631910,48,475.75,1.0,2.08
76561198063633577,21,262.87,0.0,0.0
76561198060576252,9,79.98,0.0,0.0
76561198078670623,48,418.72,2.0,4.17
Lord_Casso,70,574.64,3.0,4.29
76561198058789410,38,464.77,1.0,2.63
76561198050876555,20,213.88,0.0,0.0
76561198059948130,77,533.7,0.0,0.0
76561198038766477,97,1677.26,0.0,0.0
76561198070087725,107,1550.28,1.0,0.93
76561198042335464,98,1327.2,0.0,0.0
azkhernan123,8,19.98,0.0,0.0
76561198052180785,171,1465.18,0.0,0.0
fsfs546hd,81,980.49,1.0,1.23
CCcorye,113,1172.36,0.0,0.0
76561198045283919,36,613.52,1.0,2.78
76561198081438874,81,466.84,1.0,1.23
76561198078509867,248,2260.65,0.0,0.0
76561198046848291,79,716.6,0.0,0.0
WeabDestoryer,57,541.71,0.0,0.0
76561198072411281,74,278.77,4.0,5.41
CrazyGiraffe71,91,1049.3999999999999,1.0,1.1
76561198162056324,16,29.98,0.0,0.0
76561198240923172,32,174.88,0.0,0.0
cgoober2000,113,1381.98,0.0,0.0
Chacob,163,2463.45,0.0,0.0
24902,45,427.78,0.0,0.0
chalkmetal,260,3706.58,1.0,0.38
kggj,573,6938.75,2.0,0.35
asdasdfsadgdfhfgjggj,35,299.82,2.0,5.71
76561198060996316,185,2598.63,0.0,0.0
elheat,154,2140.7599999999998,1.0,0.65
bobjames1234,6,34.98,0.0,0.0
ElementalGodChaos,167,1121.25,5.0,2.99
76561198077997574,85,769.41,0.0,0.0
76561198081095968,35,424.76,0.0,0.0
76561198065784635,93,1417.11,0.0,0.0
76561197971917242,62,637.68,1.0,1.61
melonmaniac,46,354.74,2.0,4.35
76561198083201608,52,281.82,0.0,0.0
76561198048491595,247,3106.13,1.0,0.4
76561198074108172,55,554.78,1.0,1.82
76561198028094250,52,408.75,0.0,0.0
mexz1999,106,748.61,2.0,1.89
IchMasKung,115,461.65,3.0,2.61
HoxtonPleaseDontSueMe,104,566.03,7.0,6.73
76561198051215704,88,944.4799999999999,3.0,3.41
cheetahpocalypse,122,1263.26,3.0,2.46
76561198067182841,29,75.93,0.0,0.0
Axzothrift,66,292.27,1.0,1.52
76561198066003101,149,2238.7,0.0,0.0
76561198283109848,24,95.92,1.0,4.17
76561197960281419,26,254.78,0.0,0.0
Chermoil,64,708.49,1.0,1.56
Urtle1,223,2938.3199999999997,0.0,0.0
76561198049867810,129,895.77,0.0,0.0
harharharharhar,166,802.9,1.0,0.6
76561198074235306,251,3164.04,0.0,0.0
pussyhunter121,29,99.91,0.0,0.0
76561198077733060,20,144.91,0.0,0.0
DimSums,56,310.81,0.0,0.0
76561198091638558,96,1314.32,0.0,0.0
76561198076375452,98,739.56,0.0,0.0
76561198040845885,85,944.56,0.0,0.0
chicken_tonight,72,535.5699999999999,10.0,13.89
chidvd,6410,44825.8,8.0,0.12
76561198056960847,21,155.91,2.0,9.52
76561198024006038,119,1271.17,0.0,0.0
chillifuzzball,291,3671.46,0.0,0.0
76561197994523427,10,110.92,0.0,0.0
76561198052700471,55,93.92,0.0,0.0
76561198097450390,104,1087.18,2.0,1.92
76561197981448997,147,2562.5099999999998,0.0,0.0
76561198064984988,242,2297.91,0.0,0.0
aerpub,219,2721.96,2.0,0.91
76561198078733772,13,57.95,1.0,7.69
76561198061273070,80,830.53,1.0,1.25
Isiswannabe,100,889.5,0.0,0.0
SmeshDoge,45,465.77,6.0,13.33
Chockie,75,621.53,0.0,0.0
76561198065663269,100,728.52,0.0,0.0
76561197961840584,97,1116.28,0.0,0.0
chronoris,50,190.37,0.0,0.0
76561198080622032,19,19.99,0.0,0.0
76561198037342853,50,679.6899999999999,1.0,2.0
76561198060835696,38,383.76,0.0,0.0
harrisonnorris,72,649.5799999999999,2.0,2.78
zaper151,99,1046.28,0.0,0.0
76561198018913829,17,215.85999999999999,0.0,0.0
StrikerAustralia,54,698.55,0.0,0.0
pongping7,61,607.62,0.0,0.0
76561198142474106,14,167.92000000000002,2.0,14.29
Los_Shmurdos,61,761.56,1.0,1.64
ciborg2000,80,843.4399999999999,5.0,6.25
Mikinmash,140,1368.91,1.0,0.71
76561198060510583,70,760.54,2.0,2.86
76561198074561107,15,184.91,0.0,0.0
76561197976842635,20,222.88,0.0,0.0
76561198046034574,55,664.6800000000001,0.0,0.0
76561198005413640,19,294.83,0.0,0.0
OfficialSenix,45,253.82999999999998,4.0,8.89
mike14476,99,1192.98,3.0,3.03
76561198066789278,29,485.82,0.0,0.0
kelby003,51,463.7,4.0,7.84
Mattress121,245,3142.83,0.0,0.0
Clawz3z,85,597.59,1.0,1.18
76561198079650317,71,627.5699999999999,1.0,1.41
76561198071207551,57,660.62,7.0,12.28
76561198061039259,136,1849.06,2.0,1.47
climax2005,4,34.97,0.0,0.0
76561198074202726,75,525.75,1.0,1.33
76561198074347537,37,439.77,1.0,2.7
76561198084239790,24,184.9,0.0,0.0
76561198082626118,47,607.78,0.0,0.0
SurfChicken,23,192.85999999999999,1.0,4.35
76561198091507052,106,1191.0,0.0,0.0
Clouwolf,47,287.8,0.0,0.0
76561198043339975,201,3069.5299999999997,4.0,1.99
69bmw,34,245.85999999999999,1.0,2.94
76561198067414480,53,367.74,2.0,3.77
76561198078246064,140,1719.2,2.0,1.43
iamshingo,95,1516.33,1.0,1.05
76561198077538653,42,229.85999999999999,0.0,0.0
SirParadiseLost,189,2535.5,3.0,1.59
76561198064841423,56,99.94,0.0,0.0
Deerunken,196,2217.56,0.0,0.0
Rafantasma,257,3322.72,1.0,0.39
76561198079756695,42,522.72,0.0,0.0
minguscannon,124,1032.34,0.0,0.0
SupermanSocks17,76,1064.49,7.0,9.21
76561198061456632,182,2917.49,4.0,2.2
76561198049614185,159,1646.97,7.0,4.4
76561198046958203,75,944.56,7.0,9.33
76561198135044903,85,952.47,0.0,0.0
76561198037893945,48,578.69,0.0,0.0
combatDIDDLE,27,192.84,0.0,0.0
76561198026344945,136,1882.28,0.0,0.0
jichaelcoaching,151,1577.57,1.0,0.66
CompoBlue,157,2125.88,0.0,0.0
FreshlySqueezedOrangeJukes,103,1294.24,0.0,0.0
76561198073807760,49,279.8,0.0,0.0
76561198069839577,43,518.69,0.0,0.0
76561198172099661,19,224.88,3.0,15.79
ConjuredMadness,140,1340.2,3.0,2.14
76561198093387021,2,14.99,0.0,0.0
cookieblade,35,525.73,1.0,2.86
coolslayer666,113,1309.26,1.0,0.88
218939137821738213127983,92,602.6,0.0,0.0
76561198072445092,61,507.58,0.0,0.0
76561198051864639,43,241.82,0.0,0.0
coolbolt1337,11,64.96,0.0,0.0
cheese_is_illuminati,90,739.99,1.0,1.11
coreytheawesomest,31,316.8,0.0,0.0
ndrss,93,951.3399999999999,4.0,4.3
76561198081677554,48,414.71,2.0,4.17
Gamercubeeyes,215,2133.87,1.0,0.47
76561198091515229,155,942.3,1.0,0.65
NotJustAnyOrange,41,287.8,1.0,2.44
cosmicguy22,42,107.84,1.0,2.38
Cosmonaut123456789,480,2744.16,3.0,0.62
76561197971591275,127,1355.0,1.0,0.79
76561198065379833,69,722.59,0.0,0.0
76561198067923747,41,375.79,0.0,0.0
76561198086931177,11,136.91,0.0,0.0
TheCheekyOne,233,1679.48,0.0,0.0
Cow666,116,1146.09,0.0,0.0
76561198023630372,296,3885.88,0.0,0.0
76561198107928649,28,282.83,2.0,7.14
76561198056352983,77,920.59,1.0,1.3
-Uplink-,123,1516.1699999999998,0.0,0.0
76561198104404617,89,520.56,6.0,6.74
76561198076906240,67,376.71,0.0,0.0
76561198083468887,87,1043.47,0.0,0.0
76561198071955492,123,1959.72,9.0,7.32
76561198073799272,31,273.79,1.0,3.23
bruhbruhxd,82,863.56,3.0,3.66
combee3,8,39.97,0.0,0.0
skavenshere,154,1513.5,0.0,0.0
Crazymac123,129,1267.4,4.0,3.1
76561198050299999,54,589.6999999999999,0.0,0.0
thunderfuckers,38,320.75,0.0,0.0
76561198135673978,61,332.75,1.0,1.64
76561198045148546,229,2698.18,0.0,0.0
76561198077244610,104,1602.12,1.0,0.96
76561198063850360,26,247.84,1.0,3.85
76561198069905942,104,793.72,0.0,0.0
76561198019273712,27,452.85,0.0,0.0
76561198080465715,87,974.41,1.0,1.15
76561198079372619,33,579.78,0.0,0.0
76561198029895140,120,1671.95,0.0,0.0
76561198004738568,114,1399.04,0.0,0.0
76561198087693951,43,24.97,0.0,0.0
CrimsonStormFTW,69,789.4399999999999,2.0,2.9
cripla66,28,340.78000000000003,1.0,3.57
76561198054739976,24,19.99,0.0,0.0
76561198091425629,8,74.96,0.0,0.0
76561198064305132,28,324.8,1.0,3.57
crosph,293,3310.43,0.0,0.0
76561198067214601,328,3604.19,6.0,1.83
76561198017913139,146,1769.77,2.0,1.37
OldLeakyBoat,282,3257.91,1.0,0.35
SSAANNEESS,91,896.43,3.0,3.3
mauledbyabear,200,2552.41,0.0,0.0
fatkris,110,1454.1499999999999,1.0,0.91
cruzercru,45,448.22,1.0,2.22
getyourmarsbar,257,2985.99,0.0,0.0
cryinghyena,76,1159.49,0.0,0.0
76561198065836276,90,1394.32,0.0,0.0
76561198053521572,139,1456.96,0.0,0.0
76561198019737834,104,1265.1299999999999,0.0,0.0
76561198107811819,124,546.6,6.0,4.84
aweoplopo,221,3249.1,1.0,0.45
76561198042921883,126,1524.05,6.0,4.76
kanekicg,126,1070.3,2.0,1.59
76561198048024738,94,770.56,2.0,2.13
czechit,255,2905.74,0.0,0.0
76561198084976671,45,539.71,4.0,8.89
Cupcake7412,94,632.61,0.0,0.0
76561198005096571,22,270.77,0.0,0.0
76561198080459808,70,959.48,0.0,0.0
CustardGun,90,821.37,0.0,0.0
76561198106478135,35,478.75,0.0,0.0
76561198054793721,273,2824.7,0.0,0.0
THE_ART_OF_FEEDING,195,1498.91,1.0,0.51
jellybeanos,19,391.78000000000003,0.0,0.0
Cynex_,94,800.37,1.0,1.06
76561198039197193,85,947.45,1.0,1.18
76561198060007427,166,1546.87,0.0,0.0
76561197996190797,22,224.85999999999999,1.0,4.55
76561197995146150,342,3942.2599999999998,1.0,0.29
76561198064374976,104,971.43,0.0,0.0
76561198082559637,299,2042.62,2.0,0.67
76561198086717808,7,14.99,0.0,0.0
76561198005111300,14,74.94999999999999,0.0,0.0
DKA013,266,2376.36,2.0,0.75
76561198069345625,87,1040.51,1.0,1.15
76561198046589082,61,845.64,0.0,0.0
D00MS,42,525.78,1.0,2.38
76561198059201575,70,744.6,2.0,2.86
76561198084697776,46,404.71,0.0,0.0
76561198060901683,234,3151.69,2.0,0.85
76561198017487606,22,160.91,0.0,0.0
daunknownman2010,102,911.29,0.0,0.0
76561198074763789,292,3476.79,6.0,2.05
76561198093384503,58,291.74,0.0,0.0
DABLUICE,441,5854.93,0.0,0.0
BlitzGames,198,2283.7599999999998,3.0,1.52
76561198045342815,95,1002.2099999999999,0.0,0.0
76561198025075751,130,960.17,0.0,0.0
DaftyTM,65,523.42,1.0,1.54
76561198080199570,41,327.76,0.0,0.0
76561197992227006,201,2580.14,2.0,1.0
DakkeR,437,3498.49,0.0,0.0
76561198070775610,42,579.19,4.0,9.52
76561198012514677,65,666.42,1.0,1.54
76561198048133063,129,1268.98,0.0,0.0
76561198053111161,34,182.9,1.0,2.94
76561198070562447,16,164.89,0.0,0.0
76561198062767893,114,918.38,0.0,0.0
misterross,107,1018.77,2.0,1.87
76561198044888778,13,37.96,1.0,7.69
mainkradxdxdx,22,84.94,2.0,9.09
76561198101576470,53,166.88,5.0,9.43
76561198060104521,37,522.74,0.0,0.0
76561198077033323,102,1091.73,0.0,0.0
tomasives,74,562.5,0.0,0.0
Dante69123,169,1355.66,2.0,1.18
Dantress,419,2720.82,1.0,0.24
whatsupyoutubeimethanbradberry,16,272.88,0.0,0.0
76561198082590151,17,172.91,0.0,0.0
DareTheSeal,102,1185.31,3.0,2.94
blackcheeze,63,596.53,4.0,6.35
6dighero,337,4075.44,2.0,0.59
76561198068040902,15,14.99,0.0,0.0
DarkDragonForce,145,1505.96,1.0,0.69
76561198044594262,122,1706.08,2.0,1.64
76561198136941803,37,239.86,1.0,2.7
76561198051001315,207,2261.57,0.0,0.0
76561198021814659,373,4851.4,3.0,0.8
76561198078913614,130,532.65,2.0,1.54
supedarkone,194,2101.7799999999997,0.0,0.0
76561198114824153,21,170.89,0.0,0.0
BOBROSSJPEGEXE,63,700.61,4.0,6.35
blablabla174,54,195.89,3.0,5.56
fatppl,245,2205.46,1.0,0.41
76561198084702160,2,0.0,0.0,0.0
Dathrius85,122,1283.73,0.0,0.0
datts,50,384.77,1.0,2.0
76561198039026116,33,374.81,0.0,0.0
76561198025464161,106,1383.11,0.0,0.0
76561198082545803,22,249.88,1.0,4.55
ZiggyPolvoEstelar,152,519.68,0.0,0.0
76561198115099755,100,164.88,1.0,1.0
76561198046045640,296,3903.5499999999997,6.0,2.03
76561198011337408,44,666.62,0.0,0.0
daxzl,50,634.38,0.0,0.0
76561198047080140,33,94.89,0.0,0.0
76561198067158459,52,596.62,0.0,0.0
catzbread,52,587.6,0.0,0.0
76561198195091390,78,46.94,2.0,2.56
76561198061136470,38,706.69,0.0,0.0
damayo,164,2446.45,1.0,0.61
76561198084697858,54,469.65,2.0,3.7
76561198008827809,547,8040.33,3.0,0.55
UtaTokyoGhoul,143,764.5799999999999,0.0,0.0
shervey1,57,1053.53,0.0,0.0
Yugm,112,819.41,4.0,3.57
dblddr,43,278.73,2.0,4.65
deathbreath220,194,2791.46,1.0,0.52
76561198086476823,76,1284.33,0.0,0.0
76561198085463363,53,426.74,0.0,0.0
76561198162668758,39,273.88,0.0,0.0
76561198097730477,27,224.88,0.0,0.0
76561198089820203,38,141.9,0.0,0.0
DeepCrysis,78,643.41,1.0,1.28
76561198030329440,162,2119.68,0.0,0.0
DeerHunter666,12,249.92,0.0,0.0
Default456,61,442.68,0.0,0.0
76561198058166539,24,387.77,0.0,0.0
215251,35,312.83,0.0,0.0
76561198152193053,34,119.93,0.0,0.0
shay181,360,3486.57,2.0,0.56
76561198073817826,88,1515.29,0.0,0.0
degen97,1233,12305.22,1.0,0.08
76561198091125007,242,3061.17,0.0,0.0
76561197994831363,220,2184.61,2.0,0.91
Delph,540,5066.56,0.0,0.0
deltalink21,265,3331.5099999999998,4.0,1.51
76561198050438527,89,1031.37,0.0,0.0
Qzt,119,884.64,5.0,4.2
76561198052661205,128,1363.99,1.0,0.78
NZObiwan,206,2288.69,3.0,1.46
DemonThunder,16,139.92,0.0,0.0
George_the_giraffe,59,778.44,0.0,0.0
76561198071716213,127,1164.36,3.0,2.36
Denied72,146,1632.1599999999999,2.0,1.37
76561198034337192,92,238.82,1.0,1.09
76561198056953510,53,145.92000000000002,1.0,1.89
76561198047363411,115,1481.12,1.0,0.87
76561198046816537,138,1903.05,0.0,0.0
76561198194938153,29,299.86,0.0,0.0
GirBobjack,168,1913.21,0.0,0.0
depozet,54,571.6899999999999,0.0,0.0
76561198068479124,46,288.8,2.0,4.35
GetMLGRekt,123,1726.04,1.0,0.81
BoyangBao,123,1069.42,1.0,0.81
meeman,339,3603.46,1.0,0.29
XxXGameSta101XxX,203,1374.01,0.0,0.0
Derkness,49,395.78,1.0,2.04
bvProblem,14,14.99,0.0,0.0
76561198086282677,20,157.9,2.0,10.0
76561198116133680,6,9.99,0.0,0.0
76561198073517944,112,1687.19,0.0,0.0
DerpyAura,211,1110.71,10.0,4.74
Shano,237,2790.9,0.0,0.0
76561198021745490,140,2049.0,1.0,0.71
someguyinsteem,18,83.92,0.0,0.0
DERPYEGG,145,1655.34,0.0,0.0
beepbeepimasheep,190,1713.25,1.0,0.53
DerpyDoesntGiveAShit,94,864.49,0.0,0.0
76561198032293266,54,839.64,3.0,5.56
76561198057406795,23,139.93,1.0,4.35
76561198084066563,127,622.69,0.0,0.0
76561198091717988,25,194.87,3.0,12.0
76561198126500843,49,476.8,1.0,2.04
76561198038261903,108,984.28,0.0,0.0
destruktikus,315,4060.97,0.0,0.0
Des_Mondo,151,1644.8,1.0,0.66
76561198077533366,287,3543.8199999999997,0.0,0.0
76561198066881691,303,2132.94,1.0,0.33
76561198042146054,275,3733.79,1.0,0.36
76561198093191096,36,117.94,1.0,2.78
Device600,65,328.7,1.0,1.54
Devmabby,203,2494.12,4.0,1.97
76561197980614542,139,1644.08,1.0,0.72
76561198107732375,50,504.73,0.0,0.0
76561198061601793,15,64.95,0.0,0.0
76561198070069790,69,1017.28,0.0,0.0
wenndiesoldaten,88,366.68,1.0,1.14
